time_s,latency_ms
20.294923,7.1250
20.302067,7.1419
20.309194,7.1250
20.316318,7.1223
20.323442,7.1231
20.330570,7.1260
20.337752,7.1813
20.344888,7.1329
20.352015,7.1256
20.359144,7.1279
20.366273,7.1271
20.373407,7.1326
20.380532,7.1241
20.387658,7.1239
20.394857,7.1981
20.402025,7.1665
20.409184,7.1555
20.416464,7.2785
20.423590,7.1240
20.430715,7.1238
20.437849,7.1321
20.444972,7.1215
20.452097,7.1242
20.459226,7.1271
20.466349,7.1215
20.473473,7.1224
20.480597,7.1230
20.487722,7.1241
20.494847,7.1228
20.501970,7.1213
20.509177,7.2056
20.516315,7.1369
20.523452,7.1352
20.530593,7.1394
20.537723,7.1283
20.544848,7.1233
20.551972,7.1232
20.559099,7.1253
20.566236,7.1355
20.573360,7.1217
20.580484,7.1227
20.587607,7.1221
20.594731,7.1224
20.601855,7.1221
20.609040,7.1803
20.616234,7.1870
20.623402,7.1665
20.630587,7.1827
20.637944,7.3538
20.645124,7.1742
20.652459,7.3299
20.659588,7.1268
20.666716,7.1257
20.673852,7.1336
20.680977,7.1233
20.688100,7.1217
20.695225,7.1231
20.702350,7.1235
20.709473,7.1222
20.716597,7.1223
20.723825,7.2270
20.730951,7.1238
20.738077,7.1241
20.745203,7.1243
20.752336,7.1321
20.759460,7.1228
20.766585,7.1230
20.773712,7.1250
20.780836,7.1228
20.787962,7.1251
20.795086,7.1223
20.802211,7.1243
20.809335,7.1224
20.816458,7.1219
20.823581,7.1217
20.830778,7.1953
20.837904,7.1244
20.845029,7.1229
20.852159,7.1276
20.859289,7.1279
20.866414,7.1221
20.873539,7.1227
20.880662,7.1216
20.887787,7.1230
20.894910,7.1215
20.902036,7.1244
20.909159,7.1221
20.916284,7.1233
20.923407,7.1219
20.930531,7.1230
20.937729,7.1965
20.944853,7.1221
20.951975,7.1212
20.959098,7.1211
20.966224,7.1244
20.973348,7.1221
20.980471,7.1213
20.987595,7.1223
20.994719,7.1225
21.001862,7.1415
21.008985,7.1220
21.016109,7.1227
21.023234,7.1227
21.030364,7.1293
21.037490,7.1232
21.044676,7.1853
21.051800,7.1224
21.058924,7.1225
21.066048,7.1228
21.073173,7.1224
21.080298,7.1235
21.087420,7.1214
21.094544,7.1217
21.101669,7.1244
21.108817,7.1466
21.115941,7.1214
21.123064,7.1219
21.130187,7.1223
21.137335,7.1461
21.144476,7.1386
21.151669,7.1882
21.158793,7.1226
21.165922,7.1275
21.173066,7.1422
21.180190,7.1219
