time_s,latency_ms
0.166656,1.3098
0.167941,1.2646
0.169171,1.2230
0.170373,1.1976
0.171680,1.3023
0.172785,1.0881
0.173950,1.1586
0.175419,1.4493
0.176958,1.5188
0.178293,1.3127
0.179906,1.5923
0.181324,1.3962
0.182622,1.2759
0.184085,1.4486
0.185211,1.1073
0.186612,1.3837
0.188048,1.4235
0.189504,1.4344
0.190919,1.4015
0.192561,1.6209
0.193856,1.2815
0.195445,1.5669
0.196504,1.0452
0.197722,1.2132
0.198963,1.2355
0.200432,1.4647
0.201718,1.2719
0.202864,1.1417
0.204112,1.2422
0.205339,1.2225
0.206484,1.1408
0.207342,0.8538
0.208537,1.1926
0.209711,1.1703
0.210940,1.2242
0.212153,1.2086
0.213535,1.3768
0.214902,1.3481
0.216271,1.3564
0.217953,1.6575
0.219220,1.2442
0.220595,1.3548
0.221935,1.3256
0.223177,1.2195
0.224210,1.0236
0.225326,1.1110
0.226838,1.4870
0.228236,1.3761
0.229647,1.3890
0.230963,1.2962
0.232448,1.4630
0.233876,1.4070
0.234925,1.0376
0.236663,1.7158
0.237880,1.2044
0.239100,1.2132
0.240563,1.4342
0.241741,1.1651
0.242721,0.9733
0.243813,1.0892
0.244909,1.0906
0.246224,1.3104
0.247652,1.3975
0.249110,1.4455
0.250430,1.2980
0.251675,1.2252
0.253118,1.4302
0.254425,1.2855
0.255911,1.4726
0.257440,1.5063
0.258849,1.3957
0.260415,1.5541
0.261837,1.4082
0.263248,1.3911
0.264340,1.0713
0.265380,1.0201
0.266756,1.3469
0.268019,1.2421
0.269443,1.4171
0.271049,1.5937
0.272849,1.7761
0.274445,1.5727
0.275823,1.3646
0.277351,1.5036
0.278973,1.5987
0.280310,1.3170
0.281899,1.5687
0.283504,1.5807
0.284843,1.3264
0.286473,1.6139
0.288059,1.5735
0.289507,1.4288
0.291054,1.5319
0.292464,1.3864
0.293965,1.4835
0.295281,1.2957
0.296636,1.3346
0.297939,1.2903
0.299493,1.5308
0.300773,1.2668
0.302417,1.6291
0.303919,1.4901
0.305417,1.4746
0.306897,1.4671
0.308196,1.2759
0.309608,1.3919
0.311287,1.6664
0.312769,1.4612
0.314370,1.5796
0.315975,1.5633
0.317495,1.4998
0.318934,1.4264
0.320422,1.4676
0.322236,1.7943
0.323717,1.4593
0.324986,1.2452
0.326422,1.4164
0.327871,1.4267
0.329429,1.5352
0.330706,1.2573
0.332229,1.5039
0.334007,1.7561
0.335431,1.3998
0.336752,1.3084
0.338341,1.5658
0.339917,1.5508
0.341470,1.5304
0.342872,1.3897
0.344328,1.4379
0.345921,1.5691
0.347372,1.4303
0.348800,1.3945
0.350088,1.2645
0.351520,1.4114
0.353157,1.6233
0.354261,1.0806
0.355404,1.1233
0.356771,1.3410
0.358360,1.5674
0.360076,1.6938
0.361114,1.0199
0.362161,1.0313
0.363595,1.4131
0.365044,1.4367
0.366220,1.1539
0.367412,1.1853
0.368928,1.5055
0.370442,1.4927
0.371764,1.3065
0.373349,1.5637
0.374899,1.5273
0.376365,1.4433
0.377605,1.1984
0.378628,1.0091
0.379904,1.2632
0.381506,1.5961
0.382798,1.2685
0.384238,1.4223
0.385510,1.2506
0.386705,1.1819
0.387864,1.1525
0.389045,1.1755
0.390200,1.1509
0.391426,1.2114
0.392677,1.2416
0.393851,1.1693
0.395111,1.2552
0.396334,1.2181
0.398065,1.7262
0.399585,1.4982
0.400901,1.3001
0.402385,1.4651
0.404027,1.6037
0.405515,1.4643
0.406966,1.4358
0.408309,1.3212
0.409879,1.5525
0.411302,1.4003
0.412832,1.5110
0.414564,1.7101
0.415962,1.3837
0.417403,1.4194
0.418937,1.5119
0.420427,1.4694
0.421946,1.5050
0.423445,1.4783
0.425229,1.7622
0.426566,1.3151
0.428088,1.5088
0.429889,1.7772
0.431471,1.5655
0.432952,1.4600
0.434423,1.4517
0.435833,1.3971
0.437436,1.5793
0.438866,1.4169
0.440379,1.4914
0.441726,1.3102
0.443134,1.3862
0.444331,1.1761
0.445854,1.5011
0.447441,1.5641
0.449122,1.6687
0.450435,1.2909
0.451729,1.2814
0.453112,1.3706
0.454089,0.9537
0.455111,1.0000
0.456443,1.3253
0.457832,1.3765
0.459297,1.4484
0.460861,1.5430
0.462491,1.6084
0.463927,1.4233
0.465412,1.4622
0.466654,1.2253
0.467773,1.1060
0.468785,0.9914
0.469844,1.0412
0.471451,1.6004
0.472897,1.4316
0.474408,1.4874
0.475858,1.4286
0.477514,1.6352
0.478427,0.8916
0.479339,0.9093
0.480502,1.1599
0.481680,1.1713
0.482869,1.1867
0.483999,1.1253
0.485502,1.4980
0.486950,1.4271
0.488417,1.4457
0.489875,1.4431
0.491491,1.5946
0.492874,1.3682
0.494523,1.6273
0.496011,1.4737
0.497567,1.5350
0.498972,1.3915
0.500496,1.5020
0.501640,1.1306
0.502603,0.9487
0.503551,0.9341
0.504714,1.1585
0.505976,1.2575
0.507446,1.4644
0.508881,1.4125
0.510439,1.5398
0.511705,1.2486
0.512942,1.2176
0.514300,1.3367
0.515677,1.3595
0.517075,1.3847
0.518014,0.9187
0.519009,0.9882
0.520367,1.3360
0.522207,1.8030
0.523944,1.7129
0.525230,1.2688
0.526729,1.4745
0.528328,1.5765
0.529724,1.3734
0.530961,1.2181
0.532344,1.3654
0.533937,1.5716
0.535448,1.4901
0.536783,1.3126
0.538112,1.3085
0.539578,1.4441
0.541244,1.6530
0.542785,1.5177
0.544381,1.5725
0.545936,1.5202
0.547267,1.3074
0.548365,1.0763
0.549894,1.4965
0.551422,1.5069
0.552960,1.5241
0.554288,1.3054
0.555911,1.6043
0.557499,1.5643
0.558748,1.2352
0.560167,1.4054
0.561543,1.3540
0.562817,1.2612
0.564342,1.5190
0.565803,1.4397
0.567332,1.5075
0.568828,1.4747
0.569990,1.1409
0.571638,1.6276
0.573097,1.4450
0.574619,1.5006
0.576085,1.4526
0.577588,1.4822
0.579290,1.6885
0.580710,1.3969
0.581903,1.1722
0.582875,0.9545
0.584113,1.2213
0.585587,1.4531
0.586993,1.3926
0.588432,1.4184
0.590237,1.7900
0.591599,1.3411
0.593059,1.4466
0.594098,1.0183
0.595475,1.3591
0.596943,1.4460
0.598526,1.5598
0.599974,1.4352
0.601426,1.4317
0.602754,1.3114
0.604295,1.5193
0.605415,1.0978
0.606429,0.9961
0.607775,1.3406
0.609165,1.3849
0.610350,1.1642
0.611599,1.2275
0.612861,1.2485
0.614348,1.4806
0.615897,1.5320
0.617383,1.4673
0.619183,1.7654
0.620618,1.4146
0.622031,1.3985
0.622930,0.8784
0.624159,1.2244
0.626084,1.9196
0.627728,1.6191
0.629378,1.6264
0.630814,1.4062
0.632423,1.5862
0.633959,1.5211
0.635417,1.4352
0.636895,1.4632
0.638500,1.5816
0.639717,1.1951
0.641358,1.6179
0.642882,1.4999
0.644519,1.6139
0.646164,1.6317
0.647603,1.4142
0.649085,1.4688
0.650248,1.1384
0.651343,1.0727
0.652937,1.5714
0.654417,1.4584
0.655980,1.5441
0.657300,1.2986
0.658864,1.5425
0.660282,1.3948
0.661745,1.4408
0.663373,1.6053
0.665051,1.6401
0.666431,1.3603
0.667858,1.4142
0.669099,1.2198
0.670216,1.1010
0.671377,1.1413
0.672637,1.2127
0.673620,0.9766
0.674648,1.0243
0.675841,1.1885
0.677007,1.1612
0.678328,1.3169
0.679865,1.5136
0.681415,1.5269
0.682965,1.5326
0.684450,1.4645
0.685946,1.4748
0.687368,1.4045
0.688919,1.5089
0.690364,1.4230
0.691884,1.5001
0.693277,1.3716
0.694770,1.4702
0.696247,1.4566
0.697288,1.0210
0.698859,1.5509
0.700452,1.5686
0.701627,1.1621
0.703096,1.4561
0.704429,1.3100
0.705642,1.1961
0.706827,1.1716
0.708083,1.2489
0.709418,1.3123
0.710663,1.2293
0.711722,1.0464
0.712587,0.8588
0.713497,0.9040
0.714548,1.0478
0.715667,1.1149
0.716781,1.1107
0.717970,1.1843
0.719291,1.3169
0.720611,1.2995
0.722112,1.4853
0.723366,1.2369
0.724754,1.3574
0.726415,1.6384
0.727845,1.4155
0.729433,1.5665
0.731257,1.8100
0.732342,1.0637
0.733908,1.5433
0.735436,1.5043
0.736723,1.2715
0.738149,1.4057
0.739565,1.3997
0.740812,1.2306
0.742299,1.4671
0.743607,1.2824
0.744843,1.2230
0.746346,1.4968
0.747927,1.5580
0.749467,1.5171
0.750982,1.4937
0.752305,1.3056
0.753985,1.6576
0.755307,1.3018
0.756729,1.3996
0.758144,1.3923
0.759422,1.2549
0.760409,0.9788
0.761538,1.1220
0.762744,1.2033
0.763907,1.1576
0.764998,1.0869
0.766436,1.4214
0.767705,1.2536
0.768858,1.1463
0.770456,1.5938
0.771807,1.3358
0.773379,1.5541
0.774982,1.5619
0.776446,1.4430
0.778229,1.7689
0.779631,1.3806
0.781123,1.4775
0.782410,1.2674
0.783863,1.4326
0.785519,1.6353
0.787040,1.5066
0.788565,1.5032
0.789987,1.4078
0.791299,1.3052
0.792748,1.4296
0.794040,1.2701
0.795426,1.3792
0.797274,1.8338
0.798596,1.2997
0.799649,1.0388
0.800867,1.2117
0.802083,1.2117
0.803472,1.3838
0.804875,1.3869
0.806425,1.5295
0.807733,1.2884
0.808740,0.9921
0.809906,1.1598
0.810962,1.0505
0.812179,1.2116
0.813971,1.7880
0.815308,1.3170
0.816679,1.3501
0.817892,1.1918
0.819085,1.1865
0.820297,1.1929
0.821379,1.0649
0.822868,1.4516
0.824600,1.7109
0.825756,1.1414
0.826774,1.0098
0.827957,1.1782
0.829372,1.3908
0.830858,1.4480
0.832227,1.3478
0.833648,1.3995
0.835016,1.3550
0.836504,1.4673
0.837538,1.0191
0.838778,1.2275
0.840089,1.2894
0.841302,1.1957
0.842583,1.2613
0.843406,0.8120
0.844731,1.3158
0.846058,1.3056
0.847512,1.4347
0.848924,1.4014
0.850463,1.5180
0.851865,1.3834
0.853412,1.5236
0.854576,1.1437
0.855558,0.9708
0.856962,1.3916
0.858652,1.6680
0.860220,1.5560
0.861625,1.3891
0.863065,1.4279
0.864407,1.3194
0.865910,1.4889
0.867425,1.4932
0.868595,1.1492
0.870202,1.5956
0.871773,1.5508
0.873291,1.4943
0.874642,1.3277
0.876070,1.4169
0.877409,1.3157
0.878810,1.3853
0.880330,1.4990
0.881734,1.3807
0.883149,1.3931
0.884421,1.2519
0.885853,1.4074
0.887103,1.2299
0.888422,1.2960
0.889898,1.4530
0.890948,1.0263
0.892149,1.1828
0.893562,1.3898
0.894839,1.2661
0.896383,1.5208
0.897719,1.3100
0.898654,0.9160
0.899580,0.9151
0.900932,1.3402
0.902372,1.4171
0.903662,1.2589
0.905311,1.6386
0.906617,1.2842
0.907923,1.2948
0.909367,1.4215
0.910383,0.9831
0.911377,0.9636
0.912946,1.5361
0.914356,1.3863
0.916016,1.6398
0.917398,1.3564
0.918731,1.3122
0.920065,1.3119
0.921467,1.3814
0.922723,1.2381
0.924078,1.3301
0.925355,1.2531
0.926632,1.2599
0.927979,1.3366
0.929467,1.4676
0.930725,1.2354
0.932120,1.3709
0.933105,0.9675
0.933956,0.8306
0.935139,1.1640
0.936440,1.2771
0.937841,1.3806
0.939427,1.5655
0.940749,1.3051
0.942128,1.3561
0.943359,1.2079
0.944746,1.3669
0.945625,0.8615
0.946573,0.9369
0.948081,1.4968
0.949648,1.5416
0.951007,1.3485
0.952408,1.3813
0.953816,1.3943
0.955218,1.3770
0.956897,1.6555
0.957835,0.9169
0.958946,1.0932
0.960352,1.3825
0.961743,1.3703
0.963212,1.4474
0.964747,1.5163
0.966050,1.2833
0.967506,1.4321
0.968698,1.1807
0.969658,0.9483
0.970619,0.9493
0.971891,1.2492
0.973475,1.5619
0.974961,1.4639
0.976058,1.0737
0.977433,1.3573
0.978896,1.4465
0.980330,1.4111
0.981348,0.9966
0.982875,1.5112
0.984301,1.4064
0.985836,1.5170
0.987334,1.4759
0.988662,1.3046
0.990030,1.3577
0.991503,1.4524
0.992914,1.3999
0.994376,1.4383
0.995893,1.4789
0.997355,1.4361
0.998773,1.3945
1.000127,1.3326
1.001758,1.6111
1.002958,1.1807
1.003950,0.9703
1.005212,1.2476
1.006547,1.3121
1.007701,1.1436
1.009079,1.3558
1.010434,1.3367
1.011691,1.2401
1.012989,1.2870
1.013858,0.8501
1.014694,0.8155
1.015626,0.9145
1.017061,1.4244
1.018471,1.3884
1.019728,1.2366
1.021096,1.3452
1.022442,1.3236
1.023717,1.2650
1.025095,1.3594
1.026246,1.1285
1.027354,1.0901
1.028668,1.2950
1.029971,1.2928
1.031435,1.4418
1.032876,1.4203
1.034305,1.4062
1.035631,1.3036
1.036700,1.0584
1.037610,0.8925
1.038907,1.2864
1.040290,1.3620
1.041611,1.2979
1.043067,1.4345
1.044479,1.3917
1.045937,1.4411
1.047333,1.3767
1.048881,1.5280
1.049764,0.8630
1.050790,1.0006
1.052365,1.5527
1.053591,1.2067
1.054857,1.2555
1.056409,1.5187
1.057427,1.0073
1.058564,1.1193
1.059628,1.0577
1.060597,0.9644
1.061313,0.7130
1.062234,0.9175
1.063293,1.0547
1.064595,1.2968
1.065880,1.2709
1.067485,1.5855
1.068880,1.3823
1.070336,1.4305
1.071603,1.2473
1.072956,1.3402
1.074419,1.4389
1.075691,1.2597
1.077316,1.6055
1.078842,1.5039
1.080005,1.1405
1.081332,1.3066
1.083032,1.6774
1.083911,0.8605
1.085267,1.3363
1.086834,1.5435
1.088180,1.3246
1.089301,1.1053
1.090565,1.2475
1.091748,1.1720
1.093163,1.3970
1.094549,1.3665
1.095340,0.7800
1.096172,0.8277
1.097462,1.2719
1.099016,1.5313
1.100493,1.4546
1.102037,1.5321
1.103447,1.3881
1.104868,1.3994
1.106344,1.4557
1.107334,0.9683
1.108207,0.8517
1.109436,1.2113
1.110989,1.5358
1.112474,1.4632
1.113890,1.3957
1.115298,1.3859
1.116904,1.5813
1.118404,1.4767
1.119404,0.9772
1.120252,0.8339
1.121329,1.0642
1.122611,1.2623
1.123875,1.2531
1.125377,1.4803
1.127065,1.6526
1.128559,1.4691
1.129908,1.3385
1.131154,1.2239
1.132013,0.8388
1.133360,1.3253
1.134586,1.2042
1.135923,1.3262
1.137472,1.5269
1.138881,1.3979
1.140366,1.4626
1.141563,1.1534
1.142795,1.2211
1.143900,1.0879
1.145174,1.2559
1.146427,1.2310
1.147855,1.4159
1.149185,1.3074
1.150520,1.3169
1.151775,1.2446
1.153093,1.2977
1.154424,1.3084
1.155286,0.8492
1.156299,1.0010
1.157547,1.2316
1.158889,1.3315
1.160262,1.3502
1.161561,1.2770
1.162877,1.3050
1.164337,1.4384
1.165594,1.2369
1.166949,1.3449
1.168431,1.4575
1.169906,1.4597
1.171626,1.6985
1.172847,1.2098
1.174285,1.4157
1.175542,1.2344
1.176737,1.1838
1.177935,1.1842
1.178936,0.9828
1.180282,1.3240
1.181574,1.2705
1.182934,1.3483
1.184349,1.3951
1.185590,1.2184
1.186901,1.3009
1.188641,1.7189
1.189605,0.9541
1.190370,0.7540
1.191170,0.7959
1.192416,1.2247
1.193883,1.4522
1.195317,1.4116
1.196627,1.2920
1.197868,1.2308
1.199326,1.4387
1.200691,1.3458
1.201806,1.1039
1.202912,1.0885
1.204436,1.5026
1.205668,1.2150
1.206991,1.3126
1.208426,1.4120
1.209779,1.3421
1.211240,1.4408
1.212536,1.2743
1.213323,0.7763
1.214367,1.0392
1.215681,1.2829
1.217060,1.3683
1.218483,1.4015
1.219912,1.4119
1.221258,1.3237
1.222567,1.2870
1.223901,1.3225
1.225237,1.3193
1.226453,1.1969
1.227935,1.4598
1.229292,1.3393
1.230958,1.6443
1.232501,1.5236
1.233889,1.3682
1.235434,1.5211
1.236613,1.1547
1.237415,0.7908
1.238543,1.1171
1.239960,1.4060
1.241265,1.2796
1.242526,1.2392
1.243832,1.2946
1.245188,1.3331
1.246420,1.2096
1.248302,1.8717
1.249958,1.6409
1.251422,1.4470
1.252609,1.1696
1.253847,1.2275
1.254997,1.1437
1.256264,1.2622
1.257622,1.3541
1.259106,1.4704
1.260374,1.2475
1.261797,1.3843
1.263329,1.5099
1.264742,1.3927
1.265708,0.9460
1.266957,1.2412
1.268099,1.1373
1.269618,1.4973
1.270874,1.2427
1.272122,1.2417
1.273749,1.6230
1.274941,1.1697
1.276207,1.2596
1.277996,1.7842
1.279535,1.5207
1.280843,1.2928
1.282189,1.3402
1.283598,1.4030
1.284892,1.2789
1.286419,1.5201
1.287942,1.5044
1.289308,1.3454
1.290945,1.6161
1.292380,1.4161
1.293744,1.3344
1.295464,1.6983
1.296816,1.3359
1.298381,1.5469
1.299669,1.2545
1.300887,1.2139
1.302084,1.1926
1.303368,1.2790
1.304730,1.3573
1.305819,1.0849
1.306986,1.1620
1.308176,1.1852
1.309615,1.4348
1.310834,1.2010
1.311999,1.1583
1.313244,1.2407
1.314712,1.4632
1.316227,1.4956
1.317641,1.3935
1.319292,1.6360
1.320916,1.6041
1.322024,1.0869
1.323441,1.4108
1.324923,1.4644
1.325971,1.0424
1.327213,1.2373
1.328547,1.3298
1.329981,1.4181
1.331592,1.5916
1.333111,1.5034
1.334544,1.4129
1.335802,1.2432
1.336828,1.0202
1.338042,1.2084
1.339319,1.2725
1.340748,1.4099
1.342453,1.6850
1.343804,1.3293
1.345002,1.1922
1.346216,1.2091
1.347327,1.1058
1.349073,1.7244
1.350429,1.3359
1.351712,1.2676
1.352900,1.1823
1.354372,1.4676
1.355751,1.3462
1.356927,1.1569
1.358357,1.4240
1.360170,1.7931
1.361724,1.5355
1.363019,1.2775
1.364063,1.0375
1.365560,1.4923
1.367081,1.5059
1.368537,1.4366
1.369959,1.4073
1.371574,1.5956
1.372762,1.1736
1.373725,0.9565
1.374911,1.1828
1.376381,1.4643
1.377971,1.5557
1.379268,1.2787
1.380292,1.0176
1.381662,1.3485
1.382913,1.2362
1.384502,1.5830
1.385861,1.3444
1.387409,1.5275
1.388987,1.5565
1.390295,1.2856
1.391885,1.5697
1.393447,1.5402
1.394976,1.5166
1.396097,1.0889
1.397554,1.4505
1.399040,1.4722
1.400228,1.1671
1.401425,1.1908
1.402507,1.0761
1.403779,1.2685
1.404962,1.1786
1.406319,1.3533
1.407582,1.2586
1.408725,1.1378
1.409952,1.2229
1.411458,1.5016
1.413057,1.5816
1.414333,1.2532
1.415615,1.2761
1.417015,1.3829
1.418283,1.2614
1.419992,1.6874
1.421205,1.1923
1.422574,1.3504
1.423905,1.3172
1.425157,1.2335
1.426412,1.2338
1.427870,1.4337
1.429421,1.5313
1.430813,1.3707
1.431955,1.1219
1.433450,1.4757
1.435083,1.6123
1.436462,1.3573
1.438001,1.5194
1.439285,1.2621
1.440822,1.5154
1.442095,1.2517
1.443448,1.3317
1.444811,1.3500
1.445855,1.0236
1.447224,1.3504
1.448359,1.1168
1.449592,1.2149
1.450384,0.7823
1.451368,0.9599
1.452656,1.2751
1.453631,0.9650
1.454695,1.0591
1.455678,0.9803
1.456775,1.0920
1.457651,0.8550
1.458577,0.9144
1.460063,1.4751
1.461059,0.9757
1.462680,1.6023
1.464057,1.3669
1.465408,1.3285
1.466872,1.4525
1.468371,1.4760
1.469669,1.2590
1.471058,1.3778
1.472439,1.3590
1.473767,1.3149
1.475078,1.2883
1.476429,1.3283
1.478074,1.6334
1.479449,1.3505
1.480595,1.1267
1.481651,1.0450
1.482879,1.2173
1.484373,1.4714
1.485699,1.2888
1.487026,1.3052
1.488293,1.2443
1.489666,1.3552
1.491042,1.3654
1.492318,1.2534
1.493626,1.2927
1.495071,1.4339
1.496441,1.3476
1.497685,1.2338
1.498977,1.2811
1.500438,1.4368
1.501729,1.2682
1.502864,1.1136
1.504485,1.6017
1.506041,1.5335
1.507421,1.3588
1.508921,1.4896
1.510431,1.4916
1.511905,1.4635
1.513425,1.4974
1.514968,1.5216
1.516279,1.2935
1.517787,1.4910
1.519416,1.6072
1.521051,1.6127
1.522436,1.3640
1.523805,1.3587
1.525240,1.4132
1.526333,1.0868
1.527803,1.4475
1.529404,1.5800
1.530664,1.2398
1.531683,1.0058
1.532844,1.1551
1.533991,1.1420
1.535232,1.2371
1.536424,1.1872
1.537634,1.2055
1.538879,1.2424
1.540074,1.1907
1.541626,1.5472
1.542880,1.2376
1.544121,1.2355
1.545346,1.2207
1.546924,1.5729
1.548173,1.2269
1.549813,1.6198
1.551450,1.6177
1.552942,1.4725
1.554446,1.4861
1.555869,1.4075
1.557433,1.5443
1.558950,1.4946
1.560213,1.2421
1.561327,1.0952
1.562825,1.4780
1.564094,1.2473
1.565312,1.2112
1.566540,1.2236
1.568028,1.4838
1.569192,1.1576
1.570682,1.4690
1.571853,1.1571
1.572877,1.0176
1.574437,1.5553
1.575836,1.3852
1.577231,1.3764
1.578534,1.2968
1.580090,1.5342
1.581237,1.1242
1.582605,1.3628
1.583636,1.0165
1.584907,1.2664
1.586113,1.2008
1.587354,1.2366
1.588669,1.3113
1.589986,1.3007
1.591487,1.4955
1.592983,1.4745
1.594445,1.4419
1.595985,1.5213
1.597134,1.1292
1.598503,1.3635
1.599979,1.4570
1.601327,1.3305
1.603036,1.6871
1.604427,1.3691
1.605917,1.4760
1.607128,1.1900
1.608088,0.9535
1.609526,1.4325
1.610678,1.1379
1.612002,1.3196
1.613576,1.5691
1.614977,1.3829
1.616435,1.4371
1.617814,1.3649
1.618949,1.1140
1.620363,1.3922
1.621765,1.3819
1.623137,1.3548
1.624359,1.2018
1.625821,1.4435
1.627326,1.4840
1.628624,1.2773
1.629558,0.9222
1.630811,1.2402
1.632205,1.3760
1.633644,1.4183
1.635004,1.3477
1.636448,1.4242
1.638067,1.6053
1.639377,1.2892
1.640758,1.3512
1.642098,1.3202
1.643342,1.2239
1.644740,1.3808
1.645711,0.9540
1.646741,1.0090
1.648227,1.4748
1.649453,1.2055
1.650586,1.1296
1.651684,1.0931
1.652751,1.0630
1.653688,0.9307
1.654824,1.1328
1.656007,1.1785
1.657487,1.4753
1.658942,1.4354
1.660315,1.3528
1.661924,1.5897
1.663422,1.4771
1.664575,1.1401
1.665651,1.0566
1.666908,1.2435
1.668366,1.4523
1.669937,1.5387
1.671454,1.4946
1.672808,1.3350
1.674442,1.6136
1.676121,1.6641
1.677538,1.3952
1.678994,1.4439
1.680475,1.4604
1.682105,1.6130
1.683414,1.2877
1.684771,1.3442
1.686189,1.3976
1.687667,1.4573
1.688729,1.0496
1.690412,1.6633
1.691747,1.3218
1.693201,1.4339
1.694863,1.6445
1.695940,1.0600
1.696914,0.9586
1.698461,1.5260
1.699773,1.2889
1.701060,1.2691
1.702421,1.3424
1.703840,1.4030
1.705221,1.3600
1.706399,1.1575
1.708031,1.6151
1.709516,1.4645
1.710796,1.2681
1.711864,1.0477
1.713202,1.3315
1.714362,1.1417
1.715809,1.4396
1.716911,1.0837
1.717855,0.9249
1.719273,1.3944
1.720683,1.3884
1.722204,1.5089
1.723515,1.2905
1.724749,1.2215
1.725903,1.1338
1.727133,1.2241
1.728245,1.0911
1.729680,1.4130
1.731153,1.4565
1.732753,1.5798
1.733840,1.0673
1.735329,1.4819
1.736795,1.4463
1.738377,1.5546
1.740064,1.6533
1.741473,1.3865
1.743033,1.5400
1.744182,1.1283
1.745646,1.4461
1.747261,1.6027
1.748664,1.3830
1.750192,1.5153
1.751600,1.3909
1.753028,1.4161
1.754214,1.1654
1.755242,1.0224
1.756663,1.3985
1.758046,1.3702
1.759450,1.3846
1.761084,1.6192
1.762546,1.4425
1.763983,1.4242
1.765429,1.4252
1.766663,1.2168
1.767735,1.0601
1.769440,1.6832
1.770887,1.4339
1.772427,1.5194
1.773884,1.4433
1.775403,1.5020
1.776744,1.3277
1.778069,1.3051
1.779420,1.3310
1.780775,1.3428
1.782290,1.4932
1.783744,1.4356
1.785199,1.4331
1.786586,1.3684
1.788221,1.6224
1.789417,1.1757
1.790608,1.1769
1.792010,1.3896
1.793354,1.3223
1.794890,1.5196
1.796378,1.4677
1.797920,1.5048
1.799436,1.4945
1.800752,1.2958
1.801840,1.0674
1.803128,1.2684
1.804638,1.4938
1.806162,1.5110
1.807331,1.1476
1.808713,1.3737
1.810188,1.4589
1.811399,1.1949
1.812894,1.4765
1.814337,1.4206
1.815912,1.5566
1.817764,1.8295
1.819338,1.5535
1.820879,1.5201
1.822277,1.3772
1.823267,0.9714
1.824594,1.3073
1.825545,0.9377
1.826814,1.2635
1.827992,1.1729
1.829457,1.4612
1.830760,1.2877
1.831934,1.1536
1.833145,1.2054
1.835038,1.8889
1.836267,1.1937
1.837424,1.1379
1.838607,1.1612
1.839881,1.2696
1.841456,1.5698
1.842917,1.4403
1.844414,1.4770
1.845894,1.4645
1.847446,1.5302
1.849069,1.6068
1.850627,1.5347
1.852166,1.5260
1.853638,1.4472
1.854895,1.2428
1.856460,1.5426
1.857830,1.3574
1.859197,1.3494
1.860602,1.3871
1.862082,1.4663
1.863834,1.7319
1.865586,1.7298
1.867076,1.4770
1.868513,1.4206
1.870024,1.4968
1.871074,1.0332
1.872529,1.4486
1.874016,1.4734
1.875268,1.2320
1.876553,1.2791
1.878033,1.4665
1.879296,1.2380
1.880580,1.2774
1.882071,1.4775
1.883541,1.4490
1.884808,1.2529
1.886364,1.5498
1.887918,1.5336
1.889376,1.4380
1.890660,1.2558
1.892121,1.4477
1.893406,1.2629
1.894516,1.1029
1.895690,1.1704
1.896692,0.9968
1.897807,1.1121
1.898912,1.0996
1.900359,1.4430
1.901857,1.4736
