time_s,latency_ms
3.590232,7.1382
3.597375,7.1407
3.604537,7.1601
3.611693,7.1541
3.618827,7.1330
3.625959,7.1304
3.633140,7.1786
3.640319,7.1764
3.647638,7.3179
3.654893,7.2538
3.662116,7.2211
3.669481,7.3632
3.676715,7.2235
3.683846,7.1287
3.690973,7.1248
3.698099,7.1250
3.705228,7.1269
3.712360,7.1302
3.719489,7.1276
3.726614,7.1240
3.733741,7.1247
3.740866,7.1235
3.747989,7.1221
3.755117,7.1262
3.762241,7.1231
3.769365,7.1229
3.776491,7.1243
3.783618,7.1258
3.790747,7.1272
3.797884,7.1348
3.805071,7.1860
3.812243,7.1706
3.819438,7.1936
3.826672,7.2319
3.834016,7.3419
3.841322,7.3045
3.848750,7.4265
3.856315,7.5627
3.863449,7.1325
3.870584,7.1328
3.877717,7.1318
3.884845,7.1254
3.891970,7.1241
3.899119,7.1473
3.906251,7.1305
3.913375,7.1231
3.920500,7.1238
3.927626,7.1244
3.934754,7.1265
3.941878,7.1222
3.949003,7.1230
3.956129,7.1240
3.963284,7.1547
3.970421,7.1347
3.977551,7.1283
3.984680,7.1282
3.991816,7.1343
3.999143,7.3253
4.006348,7.2011
4.013630,7.2808
4.021059,7.4267
4.028217,7.1547
4.035368,7.1483
4.042498,7.1282
4.049628,7.1275
4.056754,7.1251
4.063880,7.1242
4.071006,7.1249
4.078162,7.1546
4.085292,7.1278
4.092428,7.1348
4.099559,7.1296
4.106684,7.1230
4.113808,7.1230
4.120933,7.1236
4.128060,7.1249
4.135220,7.1588
4.142359,7.1368
4.149494,7.1331
4.156722,7.2263
4.164178,7.4540
4.171517,7.3364
4.178813,7.2950
4.186121,7.3069
4.193267,7.1415
4.200416,7.1471
4.207749,7.3314
4.214882,7.1310
4.222028,7.1445
4.229152,7.1229
4.236280,7.1260
4.243404,7.1227
4.250530,7.1241
4.257656,7.1246
4.264786,7.1281
4.271913,7.1257
4.279039,7.1237
4.286171,7.1308
4.293308,7.1357
4.300463,7.1535
4.307597,7.1315
4.314727,7.1288
4.321872,7.1438
4.329025,7.1511
4.336283,7.2552
4.343670,7.3855
4.351073,7.4013
4.358376,7.3010
4.365779,7.4008
4.373263,7.4825
4.380398,7.1334
4.387524,7.1249
4.394652,7.1259
4.401777,7.1243
4.408905,7.1267
4.416032,7.1256
4.423157,7.1231
4.430281,7.1229
4.437408,7.1259
4.444533,7.1234
4.451659,7.1239
4.458783,7.1234
4.465908,7.1236
4.473035,7.1255
4.480311,7.2749
4.487437,7.1242
4.494606,7.1683
4.501764,7.1563
4.508912,7.1460
4.516095,7.1812
4.523495,7.3981
4.530947,7.4501
4.538477,7.5275
4.545897,7.4180
4.553199,7.3005
4.560522,7.3205
4.567923,7.4000
4.575188,7.2628
4.582356,7.1666
4.589484,7.1262
4.596612,7.1267
4.603740,7.1268
4.610867,7.1255
4.617992,7.1229
4.625118,7.1244
4.632242,7.1228
4.639368,7.1251
4.646493,7.1236
4.653618,7.1231
4.660747,7.1272
4.667871,7.1230
4.674997,7.1243
4.682123,7.1251
4.689251,7.1261
4.696391,7.1386
4.703530,7.1371
4.710688,7.1569
4.717861,7.1712
4.725043,7.1803
4.732357,7.3123
4.739718,7.3595
4.746974,7.2536
4.754469,7.4931
4.761932,7.4613
4.769443,7.5099
4.776903,7.4584
4.784097,7.1923
4.791236,7.1342
4.798371,7.1334
4.805503,7.1307
4.812629,7.1246
4.819753,7.1224
4.826876,7.1225
4.834000,7.1228
4.841124,7.1223
4.848246,7.1211
4.855370,7.1215
4.862496,7.1245
4.869618,7.1207
4.876741,7.1220
4.883871,7.1293
4.890995,7.1218
4.898122,7.1262
4.905250,7.1260
4.912386,7.1343
4.919518,7.1305
4.926665,7.1451
4.933826,7.1593
4.941045,7.2179
4.948378,7.3311
4.955669,7.2887
4.962999,7.3275
4.970454,7.4538
4.977965,7.5091
4.985531,7.5649
4.992844,7.3096
5.001363,7.1493
5.008539,7.1609
5.015671,7.1302
5.022798,7.1255
5.029927,7.1271
5.037057,7.1283
5.044240,7.1823
5.051399,7.1567
5.058522,7.1207
5.065644,7.1213
5.072771,7.1260
5.079897,7.1255
5.087019,7.1210
5.094142,7.1218
5.101264,7.1216
5.108387,7.1219
5.115509,7.1207
5.122631,7.1211
5.129753,7.1209
5.136875,7.1208
5.143997,7.1216
5.151121,7.1231
5.158267,7.1440
5.165393,7.1239
5.172539,7.1455
5.179671,7.1306
5.186798,7.1253
5.193923,7.1242
5.201069,7.1440
5.208199,7.1282
5.215326,7.1257
5.222456,7.1285
5.229583,7.1259
5.236717,7.1319
5.243891,7.1726
5.251052,7.1586
5.258285,7.2319
5.265424,7.1368
5.272558,7.1330
5.279687,7.1275
5.286817,7.1286
5.293946,7.1265
5.301085,7.1370
5.308242,7.1558
5.315371,7.1275
5.322615,7.2425
5.329761,7.1446
5.336892,7.1291
5.344058,7.1648
5.351217,7.1565
5.358363,7.1446
5.365493,7.1289
5.372680,7.1848
5.379802,7.1207
5.386933,7.1302
5.394068,7.1318
5.401198,7.1281
5.408339,7.1386
5.415662,7.3210
5.422785,7.1223
5.429907,7.1210
5.437030,7.1217
5.444151,7.1209
5.451282,7.1298
5.458405,7.1217
5.465527,7.1208
5.472649,7.1209
5.479773,7.1227
5.486899,7.1248
5.494115,7.2153
5.501412,7.2936
5.508538,7.1245
5.515691,7.1336
5.522820,7.1272
5.530083,7.2614
5.537211,7.1244
5.544356,7.1428
5.551497,7.1391
5.558632,7.1324
5.565826,7.1929
5.572955,7.1275
5.580107,7.1501
5.587236,7.1274
5.594374,7.1366
5.601523,7.1481
5.608690,7.1645
5.615844,7.1523
5.622974,7.1275
5.630108,7.1324
5.637238,7.1287
5.644471,7.2319
5.651749,7.2757
5.658939,7.1871
5.666081,7.1410
5.673225,7.1427
5.680365,7.1380
5.687521,7.1542
5.694670,7.1480
5.701832,7.1600
5.708965,7.1313
5.716104,7.1371
5.723249,7.1435
5.730386,7.1358
5.737519,7.1310
5.744653,7.1327
5.751819,7.1645
5.758977,7.1555
5.766110,7.1311
5.773296,7.1843
5.780486,7.1893
5.787634,7.1466
5.794775,7.1396
5.801957,7.1796
5.809150,7.1914
5.816336,7.1839
5.823511,7.1737
5.830643,7.1308
5.837776,7.1318
5.844925,7.1465
5.852092,7.1657
5.859225,7.1309
5.866429,7.2016
5.873571,7.1401
5.880717,7.1448
5.887877,7.1578
5.895029,7.1504
5.902205,7.1748
5.909337,7.1301
5.916475,7.1353
5.923610,7.1336
5.930762,7.1505
5.937895,7.1317
5.945048,7.1516
5.952190,7.1382
5.959312,7.1205
5.966433,7.1205
5.973555,7.1206
5.980677,7.1213
5.987811,7.1328
5.994946,7.1271
6.002079,7.1301
6.009218,7.1362
6.016562,7.3429
6.023687,7.1218
6.030808,7.1206
6.037930,7.1209
6.045053,7.1221
6.052181,7.1275
6.059336,7.1511
6.066471,7.1328
6.073606,7.1342
6.080737,7.1296
6.087865,7.1261
6.095028,7.1617
6.102288,7.2585
6.109543,7.2520
6.116668,7.1230
6.123802,7.1328
6.130928,7.1245
6.138058,7.1280
6.145186,7.1265
6.152359,7.1719
6.159701,7.3404
6.166830,7.1207
6.173952,7.1211
6.181074,7.1215
6.188196,7.1213
6.195318,7.1210
6.202484,7.1648
6.209613,7.1265
6.216734,7.1206
6.223866,7.1310
6.230988,7.1207
6.238112,7.1238
6.245234,7.1214
6.252356,7.1206
6.259480,7.1230
6.266605,7.1224
6.273730,7.1231
6.280853,7.1222
6.287979,7.1247
6.295119,7.1380
6.302344,7.2223
6.309470,7.1243
6.316611,7.1392
6.323738,7.1255
6.330865,7.1252
6.337992,7.1258
6.345122,7.1283
6.352289,7.1654
6.359446,7.1558
6.366575,7.1268
6.373731,7.1553
6.380862,7.1287
6.387992,7.1292
6.395136,7.1420
6.402304,7.1647
6.409432,7.1257
6.416615,7.1819
6.423759,7.1425
6.430891,7.1299
6.438024,7.1319
6.445153,7.1254
6.452332,7.1779
6.459512,7.1783
6.466686,7.1710
6.473821,7.1335
6.480958,7.1356
6.488093,7.1328
6.495390,7.2952
6.502573,7.1810
6.509706,7.1313
6.516836,7.1280
6.524128,7.2905
6.531306,7.1765
6.538431,7.1206
6.545553,7.1212
6.552675,7.1213
6.559798,7.1218
6.566921,7.1209
6.574043,7.1213
6.581164,7.1204
6.588307,7.1413
6.595446,7.1311
6.602581,7.1326
6.609712,7.1272
6.616837,7.1233
6.623959,7.1206
6.631081,7.1213
6.638207,7.1244
6.645333,7.1230
6.652461,7.1268
6.659600,7.1374
6.666740,7.1380
6.673886,7.1443
6.681012,7.1250
6.688140,7.1258
6.695266,7.1243
6.702420,7.1532
6.709549,7.1269
6.716687,7.1372
6.723816,7.1267
6.730944,7.1267
6.738077,7.1315
6.745204,7.1257
6.752331,7.1253
6.759504,7.1713
6.766663,7.1574
6.773792,7.1265
6.780967,7.1735
6.788099,7.1289
6.795338,7.2367
6.802502,7.1627
6.809635,7.1311
6.816771,7.1346
6.823907,7.1341
6.831055,7.1470
6.838189,7.1319
6.845343,7.1526
6.852482,7.1368
6.859669,7.1857
6.866824,7.1536
6.873964,7.1384
6.881116,7.1497
6.888252,7.1349
6.895394,7.1404
6.902598,7.2022
6.909750,7.1495
6.916884,7.1332
6.924026,7.1403
6.931169,7.1400
6.938307,7.1366
6.945441,7.1319
6.952575,7.1320
6.959764,7.1879
6.966935,7.1693
6.974115,7.1782
6.981253,7.1361
6.988388,7.1335
6.995527,7.1376
7.002694,7.1653
7.009832,7.1367
7.016964,7.1299
7.024104,7.1388
7.031234,7.1278
7.038485,7.2495
7.045624,7.1377
7.052820,7.1939
7.060005,7.1830
7.067180,7.1737
7.074313,7.1309
7.081493,7.1788
7.088648,7.1525
7.095789,7.1388
7.102984,7.1939
7.110122,7.1362
7.117258,7.1350
7.124394,7.1347
7.131532,7.1364
7.138673,7.1393
7.145809,7.1339
7.152942,7.1315
7.160545,7.6013
7.167687,7.1327
7.174914,7.2179
7.182048,7.1296
7.189205,7.1527
7.196345,7.1327
7.203483,7.1361
7.210617,7.1310
7.217740,7.1212
7.224864,7.1235
7.232005,7.1399
7.239128,7.1215
7.246250,7.1210
7.253371,7.1206
7.260498,7.1255
7.267625,7.1221
7.274774,7.1470
7.282021,7.2450
7.289151,7.1275
7.296324,7.1726
7.303464,7.1376
7.310591,7.1253
7.317717,7.1241
7.324846,7.1276
7.331971,7.1243
7.339103,7.1296
7.346254,7.1390
7.353386,7.1295
7.360522,7.1341
7.367703,7.1793
7.374853,7.1481
7.381983,7.1288
7.389115,7.1298
7.396247,7.1304
7.403397,7.1487
7.410527,7.1288
7.417657,7.1288
7.424797,7.1378
7.431929,7.1303
7.439062,7.1323
7.446189,7.1258
7.453318,7.1272
7.460457,7.1377
7.467620,7.1613
7.474803,7.1811
7.481944,7.1389
7.489109,7.1637
7.496453,7.3421
7.503648,7.1937
7.510787,7.1369
7.517929,7.1405
7.525085,7.1545
7.532369,7.2829
7.539491,7.1207
7.546748,7.2560
7.553870,7.1206
7.560993,7.1215
7.568116,7.1229
7.575239,7.1209
7.582361,7.1206
7.589482,7.1205
7.596604,7.1216
7.603726,7.1208
7.610848,7.1208
7.617970,7.1209
7.625093,7.1216
7.632215,7.1214
7.639339,7.1230
7.646467,7.1261
7.653601,7.1325
7.660744,7.1418
7.667938,7.1924
7.675213,7.2734
7.682477,7.2620
7.689784,7.3047
7.697095,7.3095
7.704523,7.4266
7.712086,7.5602
7.719647,7.5587
7.727223,7.5752
7.734479,7.2537
7.741614,7.1335
7.748743,7.1276
7.755872,7.1268
7.763181,7.3077
7.770341,7.1561
7.777512,7.1692
7.784634,7.1208
7.791769,7.1345
7.798919,7.1448
7.806055,7.1341
7.813191,7.1321
7.820320,7.1279
7.827447,7.1254
7.834568,7.1206
7.841691,7.1218
7.848812,7.1207
7.855934,7.1207
7.863057,7.1219
7.870196,7.1371
7.877319,7.1222
7.884447,7.1270
7.891594,7.1450
7.898762,7.1666
7.905934,7.1705
7.913173,7.2370
7.920400,7.2248
7.927715,7.3127
7.935012,7.2954
7.942318,7.3050
7.949704,7.3839
7.957210,7.5040
7.964363,7.1517
7.971515,7.1499
7.978646,7.1291
7.985777,7.1293
7.992908,7.1294
8.000149,7.2400
8.007297,7.1442
8.014484,7.1852
8.021788,7.3022
8.028943,7.1530
8.036141,7.1957
8.043280,7.1353
8.050422,7.1400
8.057647,7.2232
8.064819,7.1710
8.071977,7.1554
8.079111,7.1328
8.086240,7.1269
8.093365,7.1234
8.100492,7.1261
8.107618,7.1240
8.114743,7.1235
8.121868,7.1242
8.129015,7.1453
8.136164,7.1482
8.143312,7.1456
8.150463,7.1501
8.157901,7.4363
8.165318,7.4150
8.172531,7.2098
8.179665,7.1321
8.186802,7.1349
8.193932,7.1282
8.201073,7.1395
8.208402,7.3274
8.215666,7.2619
8.222798,7.1312
8.229930,7.1302
8.237059,7.1277
8.244185,7.1241
8.251315,7.1286
8.258442,7.1255
8.265587,7.1440
8.272715,7.1251
8.279840,7.1236
8.286971,7.1298
8.294118,7.1447
8.301256,7.1360
8.308381,7.1235
8.315507,7.1238
8.322632,7.1246
8.329768,7.1343
8.336902,7.1324
8.344055,7.1511
8.351256,7.2000
8.358481,7.2228
8.365783,7.3005
8.373273,7.4879
8.380631,7.3562
8.387953,7.3196
8.395338,7.3829
8.402537,7.1956
8.409716,7.1757
8.416872,7.1545
8.424001,7.1267
8.431128,7.1253
8.438256,7.1268
8.445406,7.1485
8.452532,7.1242
8.459657,7.1237
8.466782,7.1238
8.473911,7.1271
8.481037,7.1245
8.488162,7.1235
8.495298,7.1351
8.502430,7.1298
8.509691,7.2596
8.516832,7.1369
8.523976,7.1427
8.531175,7.1972
8.538350,7.1714
8.545531,7.1797
8.552781,7.2493
8.560192,7.4085
8.567508,7.3141
8.574779,7.2691
8.581909,7.1285
8.589036,7.1255
8.596163,7.1255
8.603292,7.1274
8.610421,7.1266
8.617545,7.1233
8.624670,7.1235
8.631797,7.1258
8.638922,7.1231
8.646048,7.1251
8.653174,7.1238
8.660300,7.1250
8.667424,7.1227
8.674551,7.1253
8.681681,7.1280
8.688815,7.1328
8.695967,7.1498
8.703186,7.2177
8.710415,7.2273
8.717733,7.3156
8.725076,7.3422
8.732476,7.3975
8.739827,7.3494
8.747368,7.5395
8.754909,7.5396
8.762062,7.1514
8.769216,7.1517
8.776371,7.1531
8.783497,7.1242
8.790623,7.1240
8.797748,7.1238
8.804874,7.1248
8.812000,7.1246
8.819127,7.1250
8.826256,7.1279
8.833380,7.1224
8.840506,7.1245
8.847633,7.1253
8.854757,7.1231
8.861883,7.1243
8.869016,7.1312
8.876166,7.1485
8.883302,7.1338
8.890445,7.1416
8.897639,7.1923
8.904870,7.2294
8.912106,7.2342
8.919441,7.3325
8.926721,7.2781
8.934340,7.6173
8.941733,7.3914
8.948868,7.1331
8.955997,7.1276
8.963125,7.1268
8.970254,7.1274
8.977385,7.1291
8.984510,7.1235
8.991668,7.1567
8.998811,7.1384
9.005945,7.1320
9.013087,7.1404
9.020442,7.3537
9.027576,7.1310
9.034701,7.1237
9.041826,7.1241
9.048954,7.1258
9.056083,7.1276
9.063217,7.1329
9.070382,7.1629
9.077628,7.2446
9.084856,7.2258
9.092225,7.3667
9.099705,7.4785
9.106871,7.1589
9.114000,7.1273
9.121127,7.1264
9.128254,7.1248
9.135382,7.1269
9.142510,7.1266
9.149636,7.1244
9.156763,7.1255
9.163888,7.1243
9.171014,7.1248
9.178142,7.1257
9.185288,7.1329
9.192414,7.1241
9.199539,7.1244
9.206667,7.1255
9.213811,7.1433
9.220942,7.1286
9.228118,7.1738
9.235282,7.1619
9.242583,7.2993
9.249962,7.3776
9.257441,7.4776
9.264613,7.1702
9.271764,7.1486
9.278907,7.1406
9.286034,7.1256
9.293160,7.1244
9.300292,7.1300
9.307423,7.1297
9.314548,7.1236
9.321673,7.1237
9.328799,7.1245
9.335926,7.1258
9.343059,7.1317
9.350185,7.1239
9.357310,7.1236
9.364434,7.1228
9.371592,7.1566
9.378774,7.1793
9.385913,7.1365
9.393056,7.1418
9.400282,7.2246
9.407569,7.2845
9.414887,7.3161
9.422279,7.3907
9.429666,7.3857
9.437194,7.5256
9.444328,7.1329
9.451459,7.1294
9.458590,7.1296
9.465716,7.1245
9.472847,7.1287
9.479974,7.1253
9.487100,7.1247
9.494233,7.1314
9.501359,7.1245
9.508483,7.1231
9.515608,7.1237
9.522733,7.1236
9.529859,7.1249
9.536996,7.1350
9.544124,7.1262
9.551252,7.1256
9.558383,7.1303
9.565546,7.1608
9.572762,7.2144
9.580069,7.3056
9.587327,7.2557
9.594908,7.5798
9.602298,7.3856
9.609619,7.3188
9.616815,7.1941
9.623961,7.1430
9.631089,7.1265
9.638214,7.1242
9.645339,7.1235
9.652468,7.1276
9.659596,7.1266
9.666720,7.1227
9.673846,7.1239
9.680975,7.1278
9.688109,7.1320
9.695234,7.1237
9.702359,7.1239
9.709485,7.1244
9.716613,7.1263
9.723750,7.1348
9.730883,7.1317
9.738103,7.2184
9.745285,7.1799
9.752576,7.2896
9.759831,7.2533
9.767258,7.4248
9.774682,7.4220
9.781942,7.2579
9.789074,7.1307
9.796201,7.1257
9.803329,7.1262
9.810456,7.1250
9.817583,7.1258
9.824708,7.1240
9.831833,7.1234
9.838959,7.1244
9.846088,7.1270
9.853218,7.1291
9.860343,7.1236
9.867467,7.1227
9.874592,7.1233
9.881719,7.1257
9.888847,7.1260
9.895979,7.1302
9.903161,7.1806
9.910320,7.1575
9.917575,7.2534
9.924844,7.2670
9.932180,7.3347
9.939509,7.3281
9.946824,7.3132
9.954177,7.3511
9.961779,7.6001
9.969375,7.5942
9.976634,7.2571
9.983840,7.2045
9.990970,7.1279
9.998106,7.1338
10.005291,7.1813
10.013697,7.2498
10.020869,7.1517
10.028004,7.1325
