time_s,latency_ms
4.098161,7.1290
4.105320,7.1578
4.112454,7.1324
4.119592,7.1369
4.126728,7.1339
4.133915,7.1855
4.141050,7.1323
4.148182,7.1307
4.155355,7.1713
4.162509,7.1519
4.169642,7.1314
4.176803,7.1600
4.183960,7.1554
4.191149,7.1873
4.198289,7.1342
4.205421,7.1302
4.212563,7.1398
4.219898,7.3338
4.227021,7.1214
4.234141,7.1200
4.241262,7.1195
4.248386,7.1237
4.255508,7.1196
4.262630,7.1206
4.269752,7.1196
4.277006,7.2536
4.284128,7.1210
4.291249,7.1197
4.298375,7.1254
4.305535,7.1577
4.312688,7.1520
4.319819,7.1293
4.326963,7.1415
4.334087,7.1231
4.341227,7.1382
4.348354,7.1249
4.355505,7.1494
4.362648,7.1410
4.369773,7.1235
4.376902,7.1274
4.384030,7.1275
4.391156,7.1244
4.398286,7.1279
4.405481,7.1941
4.412611,7.1278
4.419737,7.1251
4.426862,7.1236
4.433988,7.1241
4.441183,7.1932
4.448316,7.1292
4.455487,7.1695
4.462633,7.1434
4.469788,7.1538
4.476918,7.1276
4.484048,7.1284
4.491179,7.1294
4.498466,7.2853
4.505632,7.1649
4.512764,7.1304
4.519892,7.1263
4.527023,7.1294
4.534177,7.1531
4.541360,7.1806
4.548663,7.3020
4.555878,7.2126
4.563041,7.1613
4.570182,7.1394
4.577318,7.1337
4.584456,7.1370
4.591594,7.1368
4.598753,7.1570
4.605911,7.1566
4.613087,7.1743
4.620218,7.1283
4.627339,7.1196
4.634460,7.1201
4.641580,7.1195
4.648701,7.1206
4.655822,7.1195
4.662944,7.1204
4.670064,7.1194
4.677185,7.1204
4.684306,7.1195
4.691426,7.1195
4.698546,7.1194
4.705668,7.1205
4.712789,7.1202
4.719911,7.1216
4.727053,7.1403
4.734176,7.1219
4.741313,7.1349
4.748436,7.1221
4.755592,7.1543
4.762726,7.1320
4.769852,7.1239
4.777147,7.2938
4.784282,7.1321
4.791582,7.2980
4.798725,7.1407
4.805866,7.1367
4.812992,7.1235
4.820120,7.1270
4.827244,7.1215
4.834365,7.1196
4.841485,7.1194
4.848606,7.1206
4.855746,7.1388
4.862868,7.1196
4.869989,7.1197
4.877109,7.1196
4.884234,7.1239
4.891355,7.1197
4.898476,7.1205
4.905602,7.1247
4.912726,7.1231
4.919852,7.1243
4.927002,7.1487
4.934126,7.1226
4.941251,7.1233
4.948551,7.2991
4.955679,7.1238
4.962822,7.1414
4.969959,7.1346
4.977088,7.1272
4.984215,7.1250
4.991340,7.1241
4.998498,7.1566
5.005689,7.1890
5.012821,7.1297
5.019948,7.1255
5.027075,7.1257
5.034246,7.1701
5.041427,7.1792
5.048587,7.1580
5.055722,7.1309
5.062866,7.1425
5.070165,7.2970
5.077289,7.1209
5.084410,7.1196
5.091530,7.1192
5.098651,7.1203
5.105773,7.1208
5.112893,7.1193
5.120014,7.1196
5.127134,7.1194
5.134255,7.1201
5.141375,7.1195
5.148495,7.1191
5.155616,7.1203
5.162737,7.1198
5.169859,7.1205
5.176981,7.1206
5.184114,7.1318
5.191238,7.1223
5.198361,7.1221
5.205494,7.1317
5.212619,7.1235
5.219744,7.1238
5.226869,7.1234
5.234020,7.1496
5.241231,7.2093
5.248430,7.1969
5.255555,7.1231
5.262707,7.1511
5.269847,7.1381
5.276976,7.1274
5.284215,7.2378
5.291345,7.1283
5.298473,7.1270
5.305778,7.3039
5.312906,7.1258
5.320031,7.1234
5.327193,7.1605
5.334330,7.1358
5.341472,7.1399
5.348611,7.1378
5.355747,7.1344
5.362947,7.1988
5.370106,7.1563
5.377239,7.1313
5.384375,7.1345
5.391569,7.1925
5.398711,7.1405
5.405839,7.1240
5.412980,7.1396
5.420111,7.1295
5.427253,7.1405
5.434374,7.1200
5.441495,7.1206
5.448617,7.1205
5.455760,7.1420
5.462881,7.1197
5.470002,7.1196
5.477123,7.1204
5.484244,7.1201
5.491378,7.1196
5.498499,7.1196
5.505628,7.1284
5.512752,7.1225
5.519875,7.1217
5.527033,7.1570
5.534181,7.1459
5.541313,7.1305
5.548556,7.2417
5.555693,7.1345
5.562863,7.1684
5.570002,7.1370
5.577136,7.1324
5.584263,7.1246
5.591391,7.1263
5.598520,7.1279
5.605674,7.1524
5.612922,7.2470
5.620052,7.1275
5.627178,7.1246
5.634305,7.1252
5.641440,7.1334
5.648566,7.1250
5.655694,7.1264
5.662844,7.1478
5.669994,7.1486
5.677131,7.1349
5.684264,7.1310
5.691430,7.1646
5.698564,7.1326
5.705719,7.1526
5.712847,7.1268
5.719979,7.1299
5.727113,7.1324
5.734243,7.1287
5.741446,7.2019
5.748593,7.1445
5.755723,7.1277
5.762854,7.1297
5.770068,7.2123
5.777298,7.2276
5.784511,7.2117
5.791634,7.1207
5.798755,7.1202
5.805877,7.1207
5.812998,7.1195
5.820119,7.1201
5.827246,7.1262
5.834369,7.1201
5.841490,7.1199
5.848611,7.1203
5.855732,7.1201
5.862853,7.1202
5.869974,7.1198
5.877108,7.1322
5.884242,7.1337
5.891366,7.1219
5.898490,7.1220
5.905628,7.1373
5.912753,7.1229
5.919880,7.1261
5.927004,7.1223
5.934129,7.1239
5.941348,7.2170
5.948539,7.1891
5.955703,7.1616
5.962828,7.1237
5.969986,7.1566
5.977129,7.1413
5.984264,7.1329
5.991392,7.1257
5.998824,7.4312
6.005993,7.1643
6.013164,7.1692
6.020321,7.1548
6.027513,7.1893
6.034637,7.1226
6.041759,7.1206
6.048880,7.1205
6.056000,7.1194
6.063121,7.1198
6.070247,7.1247
6.077371,7.1232
6.084495,7.1223
6.091617,7.1205
6.098746,7.1288
6.105867,7.1198
6.112989,7.1210
6.120110,7.1200
6.127231,7.1195
6.134353,7.1209
6.141477,7.1220
6.148604,7.1253
6.155728,7.1233
6.162853,7.1229
6.169999,7.1452
6.177141,7.1405
6.184279,7.1362
6.191425,7.1453
6.198560,7.1333
6.205715,7.1534
6.212851,7.1351
6.219978,7.1256
6.227105,7.1249
6.234231,7.1244
6.241358,7.1258
6.248560,7.2000
6.255686,7.1247
6.262895,7.2078
6.270042,7.1457
6.277189,7.1447
6.284466,7.2753
6.291597,7.1273
6.298723,7.1230
6.305857,7.1316
6.312978,7.1203
6.320099,7.1197
6.327356,7.2569
6.334479,7.1217
6.341601,7.1207
6.348721,7.1196
6.355950,7.2275
6.363076,7.1224
6.370266,7.1888
6.377387,7.1198
6.384511,7.1228
6.391673,7.1613
6.398804,7.1292
6.405937,7.1314
6.413065,7.1268
6.420192,7.1252
6.427344,7.1499
6.434490,7.1428
6.441617,7.1254
6.448742,7.1230
6.455892,7.1487
6.463018,7.1252
6.470198,7.1784
6.477356,7.1556
6.484494,7.1361
6.491624,7.1279
6.498764,7.1386
6.505929,7.1626
6.513123,7.1925
6.520276,7.1518
6.527408,7.1303
6.534534,7.1247
6.541663,7.1272
6.548794,7.1292
6.556057,7.2621
6.563239,7.1794
6.570372,7.1317
6.577514,7.1400
6.584667,7.1509
6.591796,7.1273
6.599077,7.2796
6.606217,7.1349
6.613347,7.1286
6.620667,7.3173
6.627794,7.1260
6.634916,7.1205
6.642036,7.1196
6.649157,7.1196
6.656277,7.1197
6.663398,7.1196
6.670519,7.1207
6.677660,7.1398
6.684783,7.1206
6.691928,7.1424
6.699049,7.1195
6.706176,7.1258
6.713308,7.1311
6.720433,7.1224
6.727556,7.1226
6.734701,7.1434
6.741863,7.1602
6.749053,7.1878
6.756240,7.1832
6.763379,7.1362
6.770509,7.1286
6.777675,7.1647
6.784933,7.2552
6.792064,7.1267
6.799192,7.1259
6.806336,7.1421
6.813474,7.1368
6.820605,7.1287
6.827733,7.1266
6.834873,7.1388
6.842007,7.1328
6.849135,7.1264
6.856261,7.1243
6.863389,7.1255
6.870519,7.1287
6.877683,7.1629
6.884889,7.2032
6.892026,7.1359
6.899229,7.2010
6.906451,7.2202
6.913699,7.2468
6.920885,7.1843
6.928039,7.1521
6.935178,7.1372
6.942311,7.1314
6.949449,7.1363
6.956581,7.1299
6.963760,7.1776
6.970902,7.1410
6.978107,7.2027
6.985301,7.1921
6.992433,7.1299
6.999622,7.1875
7.006784,7.1603
7.013942,7.1560
7.021070,7.1270
7.028199,7.1274
7.035346,7.1452
7.042476,7.1282
7.049642,7.1652
7.056782,7.1363
7.063914,7.1307
7.071046,7.1306
7.078226,7.1778
7.085370,7.1431
7.092509,7.1365
7.099645,7.1343
7.106814,7.1673
7.113961,7.1445
7.121132,7.1699
7.128256,7.1198
7.135376,7.1196
7.142497,7.1197
7.149619,7.1210
7.156739,7.1195
7.163860,7.1195
7.170980,7.1196
7.178101,7.1196
7.185232,7.1298
7.192353,7.1198
7.199488,7.1343
7.206628,7.1326
7.213761,7.1311
7.220890,7.1259
7.228016,7.1245
7.235142,7.1254
7.242309,7.1651
7.249459,7.1474
7.256618,7.1575
7.263742,7.1227
7.270869,7.1253
7.278063,7.1929
7.285212,7.1453
7.292348,7.1328
7.299476,7.1258
7.306627,7.1492
7.313792,7.1641
7.320934,7.1270
7.328061,7.1254
7.335211,7.1486
7.342350,7.1370
7.349629,7.2766
7.356755,7.1247
7.363882,7.1257
7.371012,7.1276
7.378136,7.1232
7.385276,7.1380
7.392417,7.1392
7.399546,7.1276
7.406696,7.1488
7.413869,7.1708
7.420999,7.1274
7.428131,7.1301
7.435262,7.1293
7.442397,7.1334
7.449527,7.1285
7.456663,7.1344
7.463800,7.1359
7.470938,7.1360
7.478079,7.1390
7.485265,7.1845
7.492562,7.2953
7.499713,7.1494
7.506896,7.1818
7.514027,7.1291
7.521160,7.1310
7.528292,7.1306
7.535426,7.1330
7.542567,7.1395
7.549757,7.1876
7.556889,7.1257
7.564031,7.1376
7.571221,7.1842
7.578352,7.1246
7.585475,7.1221
7.592598,7.1209
7.599719,7.1196
7.606840,7.1210
7.613962,7.1211
7.621085,7.1204
7.628206,7.1195
7.635327,7.1199
7.642456,7.1280
7.649579,7.1219
7.656701,7.1208
7.663824,7.1216
7.670988,7.1634
7.678116,7.1247
7.685257,7.1406
7.692396,7.1373
7.699522,7.1237
7.706675,7.1516
7.713803,7.1274
7.720931,7.1256
7.728056,7.1238
7.735401,7.3440
7.742568,7.1653
7.749709,7.1387
7.756836,7.1256
7.763963,7.1255
7.771095,7.1304
7.778222,7.1247
7.785440,7.2172
7.792567,7.1222
7.799717,7.1492
7.806851,7.1268
7.813979,7.1275
7.821112,7.1298
7.828427,7.3142
7.835549,7.1210
7.842672,7.1220
7.849802,7.1290
7.856923,7.1197
7.864053,7.1291
7.871174,7.1207
7.878296,7.1204
7.885419,7.1228
7.892543,7.1226
7.899669,7.1245
7.906802,7.1313
7.913931,7.1275
7.921055,7.1223
7.928184,7.1283
7.935336,7.1498
7.942461,7.1232
7.949585,7.1232
7.956711,7.1246
7.963839,7.1263
7.970969,7.1287
7.978095,7.1251
7.985361,7.2643
7.992524,7.1614
7.999656,7.1287
8.006798,7.1413
8.013969,7.1680
8.021242,7.2701
8.028367,7.1195
8.035489,7.1205
8.042612,7.1208
8.049733,7.1203
8.056874,7.1398
8.063995,7.1200
8.071115,7.1195
8.078236,7.1197
8.085358,7.1210
8.092479,7.1195
8.099601,7.1203
8.106722,7.1198
8.113843,7.1196
8.120964,7.1203
8.128087,7.1218
8.135210,7.1215
8.142334,7.1224
8.149460,7.1244
8.156584,7.1229
8.163710,7.1250
8.170835,7.1235
8.177960,7.1232
8.185094,7.1332
8.192284,7.1878
8.199431,7.1450
8.206591,7.1586
8.213717,7.1241
8.220845,7.1264
8.228075,7.2285
8.235234,7.1565
8.242415,7.1795
8.249597,7.1800
8.256724,7.1244
8.263849,7.1234
8.270975,7.1253
8.278103,7.1260
8.285229,7.1249
8.292386,7.1555
8.299576,7.1880
8.306756,7.1773
8.313905,7.1476
8.321035,7.1276
8.328162,7.1252
8.335289,7.1256
8.342420,7.1299
8.349565,7.1435
8.356695,7.1278
8.363822,7.1259
8.371083,7.2596
8.378211,7.1266
8.385338,7.1262
8.392505,7.1649
8.399944,7.4376
8.407084,7.1334
8.414216,7.1307
8.421345,7.1273
8.428468,7.1216
8.435613,7.1440
8.442735,7.1204
8.449856,7.1196
8.456976,7.1196
8.464097,7.1195
8.471225,7.1272
8.478349,7.1227
8.485479,7.1289
8.492607,7.1273
8.499745,7.1357
8.506868,7.1217
8.513992,7.1223
8.521117,7.1231
8.528292,7.1736
8.535435,7.1411
8.542559,7.1228
8.549727,7.1655
8.556852,7.1230
8.564007,7.1543
8.571164,7.1549
8.578297,7.1310
8.585423,7.1252
8.592589,7.1644
8.599733,7.1421
8.606895,7.1600
8.614079,7.1821
8.621205,7.1241
8.628336,7.1298
8.635462,7.1239
8.642589,7.1262
8.649718,7.1269
8.656848,7.1282
8.663974,7.1244
8.671101,7.1248
8.678227,7.1250
8.685392,7.1640
8.692563,7.1693
8.699704,7.1389
8.706860,7.1545
8.713990,7.1280
8.721252,7.2613
8.728414,7.1597
8.735544,7.1286
8.742703,7.1577
8.749869,7.1643
8.757012,7.1412
8.764141,7.1278
8.771272,7.1296
8.778402,7.1285
8.785651,7.2470
8.792820,7.1654
8.799968,7.1459
8.807114,7.1443
8.814246,7.1311
8.821390,7.1418
8.828516,7.1245
8.835661,7.1443
8.842788,7.1254
8.849917,7.1268
8.857063,7.1445
8.864189,7.1247
8.871316,7.1256
8.878445,7.1280
8.885622,7.1749
8.892839,7.2159
8.899982,7.1413
8.907138,7.1531
8.914265,7.1251
8.921398,7.1321
8.928525,7.1248
8.935653,7.1271
8.942852,7.1971
8.950000,7.1453
8.957129,7.1269
8.964331,7.2008
8.971463,7.1297
8.978607,7.1423
8.985734,7.1261
8.992864,7.1278
9.000288,7.4232
9.007529,7.2327
9.014668,7.1365
9.021797,7.1280
9.028919,7.1199
9.036042,7.1227
9.043163,7.1197
9.050284,7.1202
9.057406,7.1198
9.064527,7.1198
9.071650,7.1225
9.078771,7.1196
9.085891,7.1195
9.093015,7.1225
9.100136,7.1200
9.107267,7.1290
9.114389,7.1211
9.121513,7.1224
9.128637,7.1230
9.135778,7.1398
9.142903,7.1235
9.150039,7.1231
9.157164,7.1229
9.164289,7.1238
9.171416,7.1253
9.178611,7.1936
9.185736,7.1237
9.192892,7.1545
9.200036,7.1426
9.207243,7.2044
9.214408,7.1632
9.221548,7.1383
9.228677,7.1274
9.235803,7.1244
9.242967,7.1626
9.250108,7.1392
9.257234,7.1239
9.264361,7.1257
9.271504,7.1413
9.278638,7.1320
9.285764,7.1246
9.292921,7.1552
9.300068,7.1455
9.307259,7.1894
9.314390,7.1285
9.321551,7.1591
9.328692,7.1390
9.335828,7.1340
9.342955,7.1250
9.350082,7.1251
9.357227,7.1442
9.364358,7.1290
9.371487,7.1275
9.378616,7.1280
9.385747,7.1293
9.392875,7.1267
9.400163,7.2859
9.407354,7.1894
9.414484,7.1281
9.421617,7.1316
9.428744,7.1254
9.435909,7.1632
9.443072,7.1608
9.450200,7.1260
9.457409,7.2070
9.464565,7.1550
9.471837,7.2703
9.478968,7.1235
9.486091,7.1198
9.493224,7.1317
9.500347,7.1199
9.507475,7.1261
9.514598,7.1214
9.521718,7.1195
9.528839,7.1196
9.535959,7.1196
9.543081,7.1207
9.550201,7.1196
9.557322,7.1196
9.564442,7.1195
9.571564,7.1206
9.578687,7.1217
9.586077,7.3889
9.593335,7.2532
9.600567,7.2287
9.607860,7.2902
9.615020,7.1532
9.622170,7.1455
9.629326,7.1530
9.636483,7.1490
9.643617,7.1318
9.650742,7.1231
9.657880,7.1366
9.665010,7.1261
9.672138,7.1270
9.679274,7.1341
9.686408,7.1311
9.693596,7.1862
9.700791,7.1924
9.707954,7.1608
9.715094,7.1382
9.722231,7.1351
9.729360,7.1272
9.736506,7.1450
9.743657,7.1487
9.750785,7.1265
9.757916,7.1293
9.765046,7.1284
9.772173,7.1259
9.779337,7.1616
9.786463,7.1221
9.793587,7.1221
9.800710,7.1195
9.807831,7.1199
9.814956,7.1233
9.822083,7.1213
9.829206,7.1230
9.836327,7.1195
9.843452,7.1233
9.850574,7.1210
9.857696,7.1204
9.864819,7.1218
9.871940,7.1197
9.879060,7.1196
9.886188,7.1275
9.893318,7.1265
9.900443,7.1230
9.907595,7.1510
9.914726,7.1281
9.921853,7.1260
9.928978,7.1231
9.936103,7.1237
9.943239,7.1348
9.950447,7.2059
9.957594,7.1455
9.964718,7.1231
9.971876,7.1560
9.979004,7.1259
9.986132,7.1272
